LapTimeSec,Compound,TrackName,Driver,Team,TireAge,TireAgeSq,RaceLapNumber,TrackTemp,AirTemp,Humidity,WindSpeed,GapToCarAhead,DRS_Available,CircuitLength,NumberOfCorners,RaceID,LapNumber,PitLossSec,TotalRaceLaps,TyreHealth,TyreTemp_C,Psi_T,SlidingProxy,Fz_N,StintNumber
99.682,SOFT,Sakhir,HAM,Mercedes,9,81,7,28.3,23.6,34.0,0.2,0.832,1,5.412,15,2022_Bahrain Grand Prix,7,22.5,57,0.7618317285788804,92.69521942128108,1.0036321038644254,2.507996172098523,20937.6877079575,1
99.264,SOFT,Sakhir,PER,Red Bull Racing,10,100,7,28.3,23.6,34.0,0.2,1.224,1,5.412,15,2022_Bahrain Grand Prix,7,22.5,57,0.7810304709992356,88.42733038822638,1.0,1.862044867450373,20862.839159866064,1
99.934,SOFT,Sakhir,RUS,Mercedes,10,100,7,28.3,23.6,34.0,0.1,2.904,1,5.412,15,2022_Bahrain Grand Prix,7,22.5,57,0.6467169908499351,103.01560271717976,1.0847029570457285,2.669097422952714,20583.320358792927,1
100.555,SOFT,Sakhir,MAG,Haas F1 Team,7,49,7,28.3,23.6,34.0,0.1,2.417,1,5.412,15,2022_Bahrain Grand Prix,7,22.5,57,0.7526760025377893,91.4227788748964,1.0010121498634257,2.08497354307952,20538.659897758196,1
100.433,SOFT,Sakhir,GAS,AlphaTauri,10,100,7,28.3,23.6,34.0,0.1,1.589,1,5.412,15,2022_Bahrain Grand Prix,7,22.5,57,0.9602752812347224,44.18606585204453,1.0,0.680530243120908,20716.9380461356,1
100.823,SOFT,Sakhir,ALO,Alpine,10,100,7,28.3,23.6,34.0,0.1,1.744,1,5.412,15,2022_Bahrain Grand Prix,7,22.5,57,0.8463508020877133,73.28761483405624,1.0,1.183723263507552,20556.98547433228,1
100.782,SOFT,Sakhir,OCO,Alpine,7,49,7,28.3,23.6,34.0,0.1,0.747,1,5.412,15,2022_Bahrain Grand Prix,7,22.5,57,0.6950267122020917,101.7979142594569,1.0695953904367483,3.302120307628405,20550.611594477137,1
100.754,SOFT,Sakhir,TSU,AlphaTauri,7,49,7,28.3,23.6,34.0,0.1,3.596,1,5.412,15,2022_Bahrain Grand Prix,7,22.5,57,0.7803282505960144,79.15682203699727,1.0,1.6297946929893583,20623.735320758104,1
101.561,SOFT,Sakhir,ALB,Williams,7,49,7,28.3,23.6,34.0,0.1,2.61,1,5.412,15,2022_Bahrain Grand Prix,7,22.5,57,0.7252207716278776,92.96394130213432,1.0043924740212489,1.7100566446821976,20445.942699783005,1
101.287,SOFT,Sakhir,BOT,Alfa Romeo,10,100,7,28.3,23.6,34.0,0.1,0.706,1,5.412,15,2022_Bahrain Grand Prix,7,22.5,57,0.6880224937468986,99.52755090701864,1.0453871131429158,3.334686323661637,20541.03514459834,1
102.512,SOFT,Sakhir,MSC,Haas F1 Team,7,49,7,28.3,23.6,34.0,0.1,1.263,1,5.412,15,2022_Bahrain Grand Prix,7,22.5,57,0.7336923334334728,95.4797616526538,1.0150138938849476,2.4062205596345194,20187.28981659975,1
100.62,SOFT,Sakhir,ZHO,Alfa Romeo,7,49,7,28.3,23.6,34.0,0.1,0.26,1,5.412,15,2022_Bahrain Grand Prix,7,22.5,57,0.722358751801525,99.0716979416762,1.041147851772506,2.723463895184923,20726.72292945886,1
101.912,SOFT,Sakhir,HUL,Aston Martin,7,49,7,28.3,23.6,34.0,0.1,0.873,1,5.412,15,2022_Bahrain Grand Prix,7,22.5,57,0.7573114454882236,91.28518465346556,1.0008258497967517,1.4984010829911318,20284.715467580383,1
101.827,SOFT,Sakhir,STR,Aston Martin,7,49,7,28.3,23.6,34.0,0.1,0.801,1,5.412,15,2022_Bahrain Grand Prix,7,22.5,57,0.7473542876872235,84.54300882906706,1.0,2.0833019142139833,20278.58487397964,1
102.192,MEDIUM,Sakhir,NOR,McLaren,7,49,7,28.3,23.6,34.0,0.1,1.094,1,5.412,15,2022_Bahrain Grand Prix,7,22.5,57,0.9375070134328116,76.35719348758342,1.0,1.2164690788440873,20223.50603621962,1
103.137,MEDIUM,Sakhir,RIC,McLaren,7,49,7,28.3,23.6,34.0,0.1,2.311,1,5.412,15,2022_Bahrain Grand Prix,7,22.5,57,0.8168648605514341,110.606231413236,1.212308386527917,4.037105650744082,19897.321469067698,1
102.065,SOFT,Sakhir,LAT,Williams,7,49,7,28.3,23.6,34.0,0.1,0.377,1,5.412,15,2022_Bahrain Grand Prix,7,22.5,57,0.7246865825478577,94.5297031603666,1.0102591053605177,2.662544546224648,20084.59401180207,1
98.951,SOFT,Sakhir,LEC,Ferrari,8,64,8,28.3,23.6,35.0,0.3,10.0,1,5.412,15,2022_Bahrain Grand Prix,8,22.5,57,0.7385102167974257,92.42279552478033,1.0029349690774478,2.130753480244084,21090.34041342352,1
99.092,SOFT,Sakhir,VER,Red Bull Racing,11,121,8,28.3,23.6,35.0,0.3,2.291,1,5.412,15,2022_Bahrain Grand Prix,8,22.5,57,0.7106694548590227,95.13174250575726,1.013167390572698,2.2134110815263086,21084.218232697534,1
99.275,SOFT,Sakhir,SAI,Ferrari,11,121,8,28.3,23.6,35.0,0.3,3.992,1,5.412,15,2022_Bahrain Grand Prix,8,22.5,57,0.7548250626091638,89.61713078132831,1.0,1.872287092795884,20960.243218027397,1
99.758,SOFT,Sakhir,HAM,Mercedes,10,100,8,28.3,23.6,35.0,0.3,0.926,1,5.412,15,2022_Bahrain Grand Prix,8,22.5,57,0.7152870801954766,96.79115208925116,1.02305987334967,2.2106996994652843,20845.82290405161,1
99.825,SOFT,Sakhir,PER,Red Bull Racing,11,121,8,28.3,23.6,35.0,0.3,0.806,1,5.412,15,2022_Bahrain Grand Prix,8,22.5,57,0.7457125579138395,88.59370869213222,1.0,2.691779383870475,20697.949574508093,1
99.729,SOFT,Sakhir,RUS,Mercedes,11,121,8,28.3,23.6,35.0,0.3,3.574,1,5.412,15,2022_Bahrain Grand Prix,8,22.5,57,0.6021129968940344,102.4205479061846,1.0771350051449131,2.0311533349257114,20657.37382946762,1
100.451,SOFT,Sakhir,MAG,Haas F1 Team,8,64,8,28.3,23.6,35.0,0.3,3.038,1,5.412,15,2022_Bahrain Grand Prix,8,22.5,57,0.7147338862437143,91.90399134174062,1.0018125915147116,1.992035755979404,20560.559153129907,1
100.684,SOFT,Sakhir,GAS,AlphaTauri,11,121,8,28.3,23.6,35.0,0.3,1.467,1,5.412,15,2022_Bahrain Grand Prix,8,22.5,57,0.9440966414844478,48.294504535416365,1.0,0.9742978436517044,20679.955666101177,1
102.371,SOFT,Sakhir,ALO,Alpine,11,121,8,28.3,23.6,35.0,0.3,2.134,1,5.412,15,2022_Bahrain Grand Prix,8,22.5,57,0.8217967277113829,71.44099345999562,1.0,1.629122562792919,20318.47442222222,1
100.442,SOFT,Sakhir,OCO,Alpine,8,64,8,28.3,23.6,35.0,0.3,0.706,1,5.412,15,2022_Bahrain Grand Prix,8,22.5,57,0.6366175645949125,104.99810371976604,1.1124715575944302,2.4388490046532847,20815.82113546989,1
101.351,SOFT,Sakhir,TSU,AlphaTauri,8,64,8,28.3,23.6,35.0,0.3,3.568,1,5.412,15,2022_Bahrain Grand Prix,8,22.5,57,0.7492521640775078,80.84250734187619,1.0,1.2713123652180696,20432.686564977972,1
103.097,SOFT,Sakhir,ALB,Williams,8,64,8,28.3,23.6,35.0,0.3,3.417,1,5.412,15,2022_Bahrain Grand Prix,8,22.5,57,0.6948371815664663,88.40427169353441,1.0,2.7227639768852776,20001.18287012435,1
101.606,SOFT,Sakhir,BOT,Alfa Romeo,11,121,8,28.3,23.6,35.0,0.3,0.432,1,5.412,15,2022_Bahrain Grand Prix,8,22.5,57,0.6306729590951711,104.00207486783226,1.09802905030219,3.7586459710133138,20312.676143790683,1
102.11,SOFT,Sakhir,ZHO,Alfa Romeo,8,64,8,28.3,23.6,35.0,0.3,0.856,1,5.412,15,2022_Bahrain Grand Prix,8,22.5,57,0.6728747365931315,101.07282411146755,1.0613037169017487,2.874519967548045,20229.80654612684,1
102.304,SOFT,Sakhir,MSC,Haas F1 Team,8,64,8,28.1,23.5,35.0,0.3,1.632,1,5.412,15,2022_Bahrain Grand Prix,8,22.5,57,0.6905154157852829,96.10387466375155,1.018628642955394,2.103350377141684,20341.411223510207,1
102.177,SOFT,Sakhir,HUL,Aston Martin,8,64,8,28.1,23.5,35.0,0.3,0.533,1,5.412,15,2022_Bahrain Grand Prix,8,22.5,57,0.729655824572045,84.59420308987136,1.0,2.8751527303562208,20287.870476450174,1
102.174,SOFT,Sakhir,STR,Aston Martin,8,64,8,28.1,23.5,35.0,0.3,0.716,1,5.412,15,2022_Bahrain Grand Prix,8,22.5,57,0.7097533003677432,88.08245951349832,1.0,3.773847743809264,20356.97625,1
101.86,MEDIUM,Sakhir,NOR,McLaren,8,64,8,28.1,23.5,35.0,0.3,1.459,1,5.412,15,2022_Bahrain Grand Prix,8,22.5,57,0.9273017804568712,73.0627909931337,1.0,1.3244105734450156,20498.772668164067,1
101.931,SOFT,Sakhir,LAT,Williams,8,64,8,28.1,23.5,35.0,0.3,2.561,1,5.412,15,2022_Bahrain Grand Prix,8,22.5,57,0.6782872265115701,97.26056813083942,1.0263579247912804,1.2640046806404528,20274.972510170348,1
101.894,MEDIUM,Sakhir,RIC,McLaren,8,64,8,28.1,23.5,35.0,0.3,0.695,1,5.412,15,2022_Bahrain Grand Prix,8,22.5,57,0.7819161893598336,110.15006007504807,1.203012460514023,4.0926324282859765,20230.00851779514,1
98.807,SOFT,Sakhir,LEC,Ferrari,9,81,9,28.1,23.5,36.0,0.1,10.0,1,5.412,15,2022_Bahrain Grand Prix,9,22.5,57,0.7000263867046798,93.73801762633688,1.0069863878874026,2.496935979656967,20988.172962909004,1
99.251,SOFT,Sakhir,VER,Red Bull Racing,12,144,9,28.1,23.5,36.0,0.1,2.432,1,5.412,15,2022_Bahrain Grand Prix,9,22.5,57,0.6718153756452733,95.86080753866038,1.0171745325026091,2.4887640264976336,20973.981631726212,1
99.424,SOFT,Sakhir,SAI,Ferrari,12,144,9,28.1,23.5,36.0,0.1,4.175,1,5.412,15,2022_Bahrain Grand Prix,9,22.5,57,0.7203485017392972,89.45516812557086,1.0,1.913468312363412,20913.663277511856,1
100.274,SOFT,Sakhir,HAM,Mercedes,11,121,9,28.1,23.5,36.0,0.1,1.409,1,5.412,15,2022_Bahrain Grand Prix,9,22.5,57,0.6760351256413637,96.26930453580736,1.0196520896813472,2.056697694710794,20632.13792579714,1
100.215,SOFT,Sakhir,PER,Red Bull Racing,12,144,9,28.1,23.5,36.0,0.1,0.873,1,5.412,15,2022_Bahrain Grand Prix,9,22.5,57,0.697568026631433,95.55620845441894,1.0154357261944782,3.1237646021793717,20630.709590345738,1
100.158,SOFT,Sakhir,RUS,Mercedes,12,144,9,28.1,23.5,36.0,0.1,3.478,1,5.412,15,2022_Bahrain Grand Prix,9,22.5,57,0.5704117150272302,97.07943343260834,1.0250591888633664,2.4565057360064295,20788.22460742417,1
100.756,SOFT,Sakhir,MAG,Haas F1 Team,9,81,9,28.1,23.5,36.0,0.1,3.76,1,5.412,15,2022_Bahrain Grand Prix,9,22.5,57,0.6802431404256911,91.2524203162302,1.000784278324253,1.6944775712757898,20448.074686285952,1
100.844,SOFT,Sakhir,GAS,AlphaTauri,12,144,9,28.1,23.5,36.0,0.1,1.7,1,5.412,15,2022_Bahrain Grand Prix,9,22.5,57,0.9213915056879886,55.67428708683741,1.0,0.5825904319961281,20279.66996629653,1
100.819,SOFT,Sakhir,OCO,Alpine,9,81,9,28.1,23.5,36.0,0.1,2.598,1,5.412,15,2022_Bahrain Grand Prix,9,22.5,57,0.5947242285861029,102.20480832170566,1.0744786730847875,1.9547065084730249,20235.513004942222,1
101.448,SOFT,Sakhir,ALO,Alpine,12,144,9,28.1,23.5,36.0,0.1,1.223,1,5.412,15,2022_Bahrain Grand Prix,9,22.5,57,0.7890500350972467,76.65884951075999,1.0,1.808438878249327,20147.053796401087,1
100.9,SOFT,Sakhir,TSU,AlphaTauri,9,81,9,28.1,23.5,36.0,0.1,3.254,1,5.412,15,2022_Bahrain Grand Prix,9,22.5,57,0.7259512572532709,76.38643745984388,1.0,1.476848591823974,20666.19113918009,1
100.586,SOFT,Sakhir,BOT,Alfa Romeo,12,144,9,28.1,23.5,36.0,0.1,4.104,1,5.412,15,2022_Bahrain Grand Prix,9,22.5,57,0.5693941059719453,107.1287261690545,1.1466966300872263,1.6275866430957828,20887.4345370694,1
102.149,SOFT,Sakhir,ALB,Williams,9,81,9,28.1,23.5,36.0,0.1,1.059,1,5.412,15,2022_Bahrain Grand Prix,9,22.5,57,0.6495653526797662,94.5408645012568,1.010309725209387,2.7614970503691967,20116.22533656608,1
102.258,SOFT,Sakhir,ZHO,Alfa Romeo,9,81,9,28.1,23.5,36.0,0.1,0.301,1,5.412,15,2022_Bahrain Grand Prix,9,22.5,57,0.6238671935636448,102.01087679196118,1.072130580655836,2.845685267964708,20140.182131128764,1
102.158,SOFT,Sakhir,MSC,Haas F1 Team,9,81,9,28.1,23.5,36.0,0.1,1.826,1,5.412,15,2022_Bahrain Grand Prix,9,22.5,57,0.654541353509688,94.04608411697858,1.008185398340833,2.2646176537570644,19979.005220303705,1
103.773,SOFT,Sakhir,HUL,Aston Martin,9,81,9,28.1,23.5,36.0,0.1,0.406,1,5.412,15,2022_Bahrain Grand Prix,9,22.5,57,0.6792927928381268,94.06930373761584,1.0082796164544872,2.705225721635014,19826.701468829782,1
101.557,SOFT,Sakhir,STR,Aston Martin,9,81,9,28.1,23.5,36.0,0.1,0.713,1,5.412,15,2022_Bahrain Grand Prix,9,22.5,57,0.6459514220177478,99.4958238969789,1.0450853357412178,3.0596029094366655,20104.5233090762,1
102.492,MEDIUM,Sakhir,NOR,McLaren,9,81,9,28.1,23.5,36.0,0.1,1.145,1,5.412,15,2022_Bahrain Grand Prix,9,22.5,57,0.9162046139696148,73.43253845811887,1.0,2.069562398688164,20041.371107039384,1
102.473,SOFT,Sakhir,LAT,Williams,9,81,9,28.1,23.5,36.0,0.1,2.632,1,5.412,15,2022_Bahrain Grand Prix,9,22.5,57,0.6568118217612221,84.11469906890285,1.0,1.989084340932817,20118.00034654436,1
102.746,MEDIUM,Sakhir,RIC,McLaren,9,81,9,28.1,23.5,36.0,0.1,0.658,1,5.412,15,2022_Bahrain Grand Prix,9,22.5,57,0.748120046042433,110.77055460364056,1.2157079692714068,4.091826636883995,20137.649052874607,1
99.123,SOFT,Sakhir,LEC,Ferrari,10,100,10,28.0,23.4,36.0,0.2,10.0,1,5.412,15,2022_Bahrain Grand Prix,10,22.5,57,0.6575671004321463,97.29245826918208,1.026589973803881,2.0982727618892736,20459.310080484374,1
99.392,SOFT,Sakhir,VER,Red Bull Racing,13,169,10,28.0,23.4,36.0,0.2,2.876,1,5.412,15,2022_Bahrain Grand Prix,10,22.5,57,0.63064672586164,98.291963443969,1.034378328878059,2.337513157005701,20789.778807001177,1
99.682,SOFT,Sakhir,SAI,Ferrari,13,169,10,28.0,23.4,36.0,0.2,4.348,1,5.412,15,2022_Bahrain Grand Prix,10,22.5,57,0.6867639024489739,89.75520916951231,1.0,1.97096011008617,21141.491615272185,1
101.581,SOFT,Sakhir,HAM,Mercedes,12,144,10,28.0,23.4,36.0,0.2,2.259,1,5.412,15,2022_Bahrain Grand Prix,10,22.5,57,0.6417386824542838,94.19642784843562,1.008805003343563,2.4909674468652656,20643.734200888895,1
99.806,SOFT,Sakhir,PER,Red Bull Racing,13,169,10,28.0,23.4,36.0,0.2,0.814,1,5.412,15,2022_Bahrain Grand Prix,10,22.5,57,0.6447759619112295,101.26937632585197,1.0634994213868365,1.7378512654787346,21108.53256098772,1
100.236,SOFT,Sakhir,RUS,Mercedes,13,169,10,28.0,23.3,36.0,0.2,3.421,1,5.412,15,2022_Bahrain Grand Prix,10,22.5,57,0.5356301308801076,98.34484708124867,1.0348182364047125,2.1652269960046153,20754.38263956819,1
101.195,SOFT,Sakhir,MAG,Haas F1 Team,10,100,10,28.0,23.3,36.0,0.2,4.358,1,5.412,15,2022_Bahrain Grand Prix,10,22.5,57,0.6523130203959602,87.40432860958975,1.0,1.8036713765695176,20707.973252885316,1
100.981,SOFT,Sakhir,GAS,AlphaTauri,13,169,10,28.0,23.3,36.0,0.2,1.788,1,5.412,15,2022_Bahrain Grand Prix,10,22.5,57,0.9083117746459066,51.862842757695915,1.0,0.546469478882378,20648.669955856836,1
100.992,SOFT,Sakhir,OCO,Alpine,10,100,10,28.0,23.3,36.0,0.2,2.573,1,5.412,15,2022_Bahrain Grand Prix,10,22.5,57,0.5649174286451267,95.45230211328204,1.01486379916725,1.9508329523238972,20432.929333990764,1
101.873,SOFT,Sakhir,ALO,Alpine,13,169,10,28.0,23.3,36.0,0.2,1.852,1,5.412,15,2022_Bahrain Grand Prix,10,22.5,57,0.7548167364601414,81.08883370675136,1.0,1.3137256777833577,20180.151005492567,1
101.182,SOFT,Sakhir,TSU,AlphaTauri,10,100,10,28.0,23.3,36.0,0.2,2.706,1,5.412,15,2022_Bahrain Grand Prix,10,22.5,57,0.6996136446396927,77.48394472284724,1.0,1.601041250700902,20341.35070756384,1
100.788,SOFT,Sakhir,BOT,Alfa Romeo,13,169,10,28.0,23.3,36.0,0.2,3.79,1,5.412,15,2022_Bahrain Grand Prix,10,22.5,57,0.5432224065013614,95.08486882331157,1.012927945475143,1.717211606623761,20857.956305046824,1
103.5,SOFT,Sakhir,ALB,Williams,10,100,10,28.0,23.3,36.0,0.2,2.622,1,5.412,15,2022_Bahrain Grand Prix,10,22.5,57,0.6063805756921097,97.94331722054686,1.0315481442331182,2.7124048188918772,19641.10222849862,1
101.339,SOFT,Sakhir,ZHO,Alfa Romeo,10,100,10,28.0,23.3,36.0,0.2,0.41,1,5.412,15,2022_Bahrain Grand Prix,10,22.5,57,0.5785567399321007,102.13355631044472,1.0736115943693665,2.420024735219177,20487.213802487917,1
103.969,SOFT,Sakhir,MSC,Haas F1 Team,10,100,10,28.0,23.3,36.0,0.2,1.726,1,5.412,15,2022_Bahrain Grand Prix,10,22.5,57,0.6189443286170215,93.87728323995864,1.007516662661432,2.768587708565886,19608.679501568564,1
102.35,SOFT,Sakhir,STR,Aston Martin,10,100,10,28.0,23.3,36.0,0.2,0.518,1,5.412,15,2022_Bahrain Grand Prix,10,22.5,57,0.5972770226669021,101.92713104847267,1.0711282275237206,3.5289264202776716,19958.94638118086,1
103.228,SOFT,Sakhir,HUL,Aston Martin,10,100,10,28.0,23.3,36.0,0.2,1.503,1,5.412,15,2022_Bahrain Grand Prix,10,22.5,57,0.6350526996761393,96.85694441293002,1.023508843341006,1.649529736203481,19710.459892678384,1
103.42,MEDIUM,Sakhir,NOR,McLaren,10,100,10,28.0,23.3,36.0,0.2,0.577,1,5.412,15,2022_Bahrain Grand Prix,10,22.5,57,0.8994040330687786,82.15720592895963,1.0,2.166325983136812,19642.86431279844,1
102.678,SOFT,Sakhir,LAT,Williams,10,100,10,28.0,23.3,36.0,0.2,2.613,1,5.412,15,2022_Bahrain Grand Prix,10,22.5,57,0.6252742484300805,86.68715139885107,1.0,2.233732666310124,20122.003483999142,1
102.777,MEDIUM,Sakhir,RIC,McLaren,10,100,10,28.0,23.3,36.0,0.2,0.931,1,5.412,15,2022_Bahrain Grand Prix,10,22.5,57,0.7153372417111494,110.87323558349578,1.2178459818620573,3.8356612074548497,20141.245231675173,1
99.306,SOFT,Sakhir,LEC,Ferrari,11,121,11,28.0,23.3,36.0,0.1,10.0,1,5.412,15,2022_Bahrain Grand Prix,11,22.5,57,0.62398465274935,94.8545169956154,1.0117831676303597,2.2825062337862327,20963.828909285632,1
99.479,SOFT,Sakhir,VER,Red Bull Racing,14,196,11,28.0,23.3,36.0,0.1,3.145,1,5.412,15,2022_Bahrain Grand Prix,11,22.5,57,0.5939482162487062,98.01451706386932,1.0321162418835264,1.5271789486792753,20927.095699502832,1
99.942,SOFT,Sakhir,SAI,Ferrari,14,196,11,28.0,23.3,36.0,0.1,4.638,1,5.412,15,2022_Bahrain Grand Prix,11,22.5,57,0.6533720576235555,90.88120222558636,1.0003882586811892,2.160898501840234,20832.85184703434,1
99.931,SOFT,Sakhir,PER,Red Bull Racing,14,196,11,28.0,23.3,36.0,0.1,3.197,1,5.412,15,2022_Bahrain Grand Prix,11,22.5,57,0.6153420475324604,93.93991221907338,1.007761454147002,1.7124452057555593,20758.40499974905,1
100.358,SOFT,Sakhir,RUS,Mercedes,14,196,11,28.0,23.3,36.0,0.1,3.851,1,5.412,15,2022_Bahrain Grand Prix,11,22.5,57,0.5064922596207311,96.47208522017084,1.020943943548577,1.9500967628320591,20584.85276508839,1
101.064,SOFT,Sakhir,MAG,Haas F1 Team,11,121,11,28.0,23.3,36.0,0.1,5.317,1,5.412,15,2022_Bahrain Grand Prix,11,22.5,57,0.6233876027174688,87.18141432705404,1.0,1.3945478158555982,20488.27901698076,1
101.089,SOFT,Sakhir,GAS,AlphaTauri,14,196,11,28.0,23.3,36.0,0.1,1.574,1,5.412,15,2022_Bahrain Grand Prix,11,22.5,57,0.8959765212121285,49.475335941305445,1.0,0.6873643211477717,20585.470414984396,1
101.082,SOFT,Sakhir,OCO,Alpine,11,121,11,28.0,23.3,36.0,0.1,2.584,1,5.412,15,2022_Bahrain Grand Prix,11,22.5,57,0.5378897158034376,92.37157096994956,1.0028121744327538,2.057249231155476,20751.569719042665,1
101.313,SOFT,Sakhir,TSU,AlphaTauri,11,121,11,28.0,23.3,36.0,0.1,4.748,1,5.412,15,2022_Bahrain Grand Prix,11,22.5,57,0.6724888298000153,79.25729678737366,1.0,1.7473145732215407,20419.43343219027,1
101.075,SOFT,Sakhir,BOT,Alfa Romeo,14,196,11,28.0,23.3,36.0,0.2,3.396,1,5.412,15,2022_Bahrain Grand Prix,11,22.5,57,0.5199013434256847,90.17849182806724,1.0000159296663431,1.5533136846143316,20368.850934369613,1
101.057,SOFT,Sakhir,ZHO,Alfa Romeo,11,121,11,28.0,23.3,36.0,0.2,3.583,1,5.412,15,2022_Bahrain Grand Prix,11,22.5,57,0.5422929222134165,100.02637179071738,1.0502640656428466,2.120895290913897,20417.008887734853,1
102.588,SOFT,Sakhir,ALB,Williams,11,121,11,28.0,23.3,36.0,0.2,1.751,1,5.412,15,2022_Bahrain Grand Prix,11,22.5,57,0.5663732281947452,98.40242416060036,1.0353003658873203,2.1293681308529755,20045.875606546877,1
102.343,SOFT,Sakhir,STR,Aston Martin,11,121,11,28.0,23.3,36.0,0.2,1.504,1,5.412,15,2022_Bahrain Grand Prix,11,22.5,57,0.5444201892565145,104.69726014071226,1.1080047278218847,1.9918980651328464,20270.887713580247,1
102.809,SOFT,Sakhir,MSC,Haas F1 Team,11,121,11,28.0,23.3,36.0,0.2,1.101,1,5.412,15,2022_Bahrain Grand Prix,11,22.5,57,0.5781160057974309,96.72784841738007,1.022631972163622,2.544178303005884,20253.621788408607,1
102.603,SOFT,Sakhir,HUL,Aston Martin,11,121,11,28.0,23.3,36.0,0.2,1.28,1,5.412,15,2022_Bahrain Grand Prix,11,22.5,57,0.6094068806374934,88.38003374314472,1.0,1.834245914894065,20228.57225109021,1
102.833,MEDIUM,Sakhir,NOR,McLaren,11,121,11,28.0,23.3,36.0,0.2,0.769,1,5.412,15,2022_Bahrain Grand Prix,11,22.5,57,0.8823360286048304,86.67779668708965,1.0,2.0137828636247344,20175.64024794379,1
102.822,SOFT,Sakhir,LAT,Williams,11,121,11,28.0,23.3,36.0,0.2,1.871,1,5.412,15,2022_Bahrain Grand Prix,11,22.5,57,0.5915873315470055,90.27984989365191,1.0000391579814885,2.072781321039771,20124.49329463239,1
102.641,MEDIUM,Sakhir,RIC,McLaren,11,121,11,28.0,23.3,36.0,0.2,1.03,1,5.412,15,2022_Bahrain Grand Prix,11,22.5,57,0.6858479197810614,110.33960687788048,1.2068498039733615,3.862359589935404,20177.73591267556,1
99.256,SOFT,Sakhir,LEC,Ferrari,12,144,12,27.9,23.3,37.0,0.1,10.0,1,5.412,15,2022_Bahrain Grand Prix,12,22.5,57,0.5890035962705266,96.12478230605755,1.018756479148298,1.90928722763439,21184.87493700437,1
99.41,SOFT,Sakhir,VER,Red Bull Racing,15,225,12,27.9,23.3,37.0,0.1,3.318,1,5.412,15,2022_Bahrain Grand Prix,12,22.5,57,0.5710149327338766,89.36640459453415,1.0,1.7947308784603344,20730.527312396694,1
100.097,SOFT,Sakhir,SAI,Ferrari,15,225,12,27.9,23.3,37.0,0.1,5.101,1,5.412,15,2022_Bahrain Grand Prix,12,22.5,57,0.6190189523602179,92.83498598786488,1.0040185727756952,2.311093249621112,20589.642158727147,1
99.754,SOFT,Sakhir,PER,Red Bull Racing,15,225,12,27.9,23.3,37.0,0.1,3.186,1,5.412,15,2022_Bahrain Grand Prix,12,22.5,57,0.5894675731097644,89.4453407004074,1.0,1.65270619195498,21090.741566720375,1
100.215,SOFT,Sakhir,RUS,Mercedes,15,225,12,27.9,23.3,37.0,0.1,4.278,1,5.412,15,2022_Bahrain Grand Prix,12,22.5,57,0.4821007622021244,93.1313059524674,1.004902538483979,1.8091740505340017,20873.496305873978,1
101.37,SOFT,Sakhir,MAG,Haas F1 Team,12,144,12,27.9,23.3,37.0,0.1,6.023,1,5.412,15,2022_Bahrain Grand Prix,12,22.5,57,0.6021565209213653,81.42995052759096,1.0,4.000681401438131,20412.971597294487,1
101.347,SOFT,Sakhir,GAS,AlphaTauri,15,225,12,27.9,23.3,37.0,0.1,1.599,1,5.412,15,2022_Bahrain Grand Prix,12,22.5,57,0.8807287049693081,50.97923608974328,1.0,0.7601075826071243,20490.76469201865,1
101.094,SOFT,Sakhir,OCO,Alpine,12,144,12,27.9,23.3,37.0,0.1,2.577,1,5.412,15,2022_Bahrain Grand Prix,12,22.5,57,0.5106703335891127,92.45387574174497,1.0030107530779622,2.131669115826743,20547.22309582618,1
101.096,SOFT,Sakhir,TSU,AlphaTauri,12,144,12,27.9,23.3,37.0,0.1,4.979,1,5.412,15,2022_Bahrain Grand Prix,12,22.5,57,0.6439417888150635,82.06250515473175,1.0,1.764430430875206,20564.75715995876,1
101.073,SOFT,Sakhir,BOT,Alfa Romeo,15,225,12,27.9,23.3,37.0,0.1,3.158,1,5.412,15,2022_Bahrain Grand Prix,12,22.5,57,0.5003276852908445,84.94974371947349,1.0,1.7397121848235737,20536.260125619836,1
101.281,SOFT,Sakhir,ZHO,Alfa Romeo,12,144,12,27.9,23.3,37.0,0.1,3.565,1,5.412,15,2022_Bahrain Grand Prix,12,22.5,57,0.5131944307247689,96.3042880030023,1.0198720236123993,1.9270952806669708,20449.60503522549,1
102.505,SOFT,Sakhir,ALB,Williams,12,144,12,27.9,23.3,37.0,0.1,3.282,1,5.412,15,2022_Bahrain Grand Prix,12,22.5,57,0.53638416863182,94.90559927643376,1.0120324521304738,1.9834693709093565,19893.0740003354,1
102.462,SOFT,Sakhir,STR,Aston Martin,12,144,12,27.9,23.3,37.0,0.1,1.259,1,5.412,15,2022_Bahrain Grand Prix,12,22.5,57,0.5153144405956614,97.01250419195732,1.0245876075211096,1.5214491086915545,19968.33222341144,1
102.821,SOFT,Sakhir,HUL,Aston Martin,12,144,12,27.9,23.3,37.0,0.1,2.641,1,5.412,15,2022_Bahrain Grand Prix,12,22.5,57,0.5821930886020772,87.26835329887248,1.0,1.4247957528574495,19984.25143779554,1
102.645,MEDIUM,Sakhir,NOR,McLaren,12,144,12,27.9,23.3,37.0,0.1,0.999,1,5.412,15,2022_Bahrain Grand Prix,12,22.5,57,0.8664318518027786,88.28917980559112,1.0,2.05860923774303,19956.466571430108,1
