StintID,RaceID,Driver,Compound,NumLaps,Slope_s_per_lap,Intercept
2022_Bahrain Grand Prix__NOR__2,2022_Bahrain Grand Prix,NOR,MEDIUM,9,-0.09308074060230333,104.3694959949716
2022_Bahrain Grand Prix__NOR__3,2022_Bahrain Grand Prix,NOR,HARD,15,0.1274287832072206,98.8963725062306
2022_Bahrain Grand Prix__NOR__5,2022_Bahrain Grand Prix,NOR,SOFT,5,0.4247859260643608,93.35917155634155
2022_Bahrain Grand Prix__OCO__1,2022_Bahrain Grand Prix,OCO,SOFT,11,0.11321825708238542,99.81076140662772
2022_Bahrain Grand Prix__OCO__2,2022_Bahrain Grand Prix,OCO,MEDIUM,14,0.0533046073830443,99.12755683533057
2022_Bahrain Grand Prix__OCO__3,2022_Bahrain Grand Prix,OCO,HARD,11,0.0774677442461807,98.15705862538736
2022_Bahrain Grand Prix__OCO__4,2022_Bahrain Grand Prix,OCO,SOFT,6,-0.06158550250706422,98.6748473232604
2022_Bahrain Grand Prix__PER__1,2022_Bahrain Grand Prix,PER,SOFT,12,0.10575511934415711,98.3514314655375
2022_Bahrain Grand Prix__PER__2,2022_Bahrain Grand Prix,PER,MEDIUM,16,0.179122690770245,96.55631478789785
2022_Bahrain Grand Prix__PER__3,2022_Bahrain Grand Prix,PER,SOFT,6,0.1525559260643617,95.78579044356918
2022_Bahrain Grand Prix__PER__4,2022_Bahrain Grand Prix,PER,SOFT,6,0.04275735463579256,96.13555208516516
2022_Bahrain Grand Prix__RIC__1,2022_Bahrain Grand Prix,RIC,MEDIUM,11,0.043019507185340596,101.79091267121288
2022_Bahrain Grand Prix__RIC__3,2022_Bahrain Grand Prix,RIC,SOFT,14,0.1293617502401876,99.27722889923794
2022_Bahrain Grand Prix__RIC__4,2022_Bahrain Grand Prix,RIC,HARD,7,0.06393100803157661,98.9853498611065
2022_Bahrain Grand Prix__RIC__5,2022_Bahrain Grand Prix,RIC,SOFT,5,0.2677859260643615,95.88614340847025
2022_Bahrain Grand Prix__RUS__1,2022_Bahrain Grand Prix,RUS,SOFT,11,0.07533428900375642,99.13108947540093
2022_Bahrain Grand Prix__RUS__2,2022_Bahrain Grand Prix,RUS,HARD,15,0.11753624003610534,97.75964898603699
2022_Bahrain Grand Prix__RUS__3,2022_Bahrain Grand Prix,RUS,MEDIUM,9,0.10598108735468524,97.36206112498806
2022_Bahrain Grand Prix__RUS__4,2022_Bahrain Grand Prix,RUS,SOFT,6,-0.08681407393563634,97.80049081573921
2022_Bahrain Grand Prix__SAI__1,2022_Bahrain Grand Prix,SAI,SOFT,12,0.12773763682667416,98.0636983653044
2022_Bahrain Grand Prix__SAI__2,2022_Bahrain Grand Prix,SAI,SOFT,17,0.13550357312318634,97.01277739124524
2022_Bahrain Grand Prix__SAI__3,2022_Bahrain Grand Prix,SAI,MEDIUM,9,0.0968192593976975,96.6037648884289
2022_Bahrain Grand Prix__SAI__4,2022_Bahrain Grand Prix,SAI,SOFT,6,0.025528783207219276,96.05216658265813
2022_Bahrain Grand Prix__STR__1,2022_Bahrain Grand Prix,STR,SOFT,10,0.1043790986187274,101.13371964955041
2022_Bahrain Grand Prix__STR__3,2022_Bahrain Grand Prix,STR,SOFT,18,0.09053969283422862,99.27757255749103
2022_Bahrain Grand Prix__TSU__1,2022_Bahrain Grand Prix,TSU,SOFT,12,0.07201386060289855,100.33908959746275
2022_Bahrain Grand Prix__TSU__2,2022_Bahrain Grand Prix,TSU,MEDIUM,10,0.14230448667042317,98.47008677987647
2022_Bahrain Grand Prix__TSU__3,2022_Bahrain Grand Prix,TSU,SOFT,12,0.016694156295670982,98.7468102463913
2022_Bahrain Grand Prix__TSU__4,2022_Bahrain Grand Prix,TSU,SOFT,6,-0.08987121679277998,98.9651665826581
2022_Bahrain Grand Prix__VER__1,2022_Bahrain Grand Prix,VER,SOFT,12,0.1356991752882131,97.50935221145824
2022_Bahrain Grand Prix__VER__2,2022_Bahrain Grand Prix,VER,SOFT,14,0.14271339859183482,97.06736782434157
2022_Bahrain Grand Prix__VER__3,2022_Bahrain Grand Prix,VER,MEDIUM,11,0.13834956242799995,96.19670407993279
2022_Bahrain Grand Prix__ZHO__1,2022_Bahrain Grand Prix,ZHO,SOFT,12,0.07107330116233888,100.6565604599336
2022_Bahrain Grand Prix__ZHO__2,2022_Bahrain Grand Prix,ZHO,MEDIUM,19,0.08705545242718674,98.68706826395315
2022_Bahrain Grand Prix__ZHO__3,2022_Bahrain Grand Prix,ZHO,MEDIUM,6,0.26801449749293343,96.24041335459114
2022_Bahrain Grand Prix__ZHO__4,2022_Bahrain Grand Prix,ZHO,SOFT,6,-0.4536997882213517,103.36865727062722
2022_Belgian Grand Prix__ALB__1,2022_Belgian Grand Prix,ALB,MEDIUM,5,0.2793859260643643,113.27436266163825
2022_Belgian Grand Prix__ALB__2,2022_Belgian Grand Prix,ALB,HARD,14,0.1445002117786486,114.18956477942479
2022_Belgian Grand Prix__ALB__3,2022_Belgian Grand Prix,ALB,MEDIUM,13,0.05496112782518422,113.82706570482897
2022_Belgian Grand Prix__ALO__1,2022_Belgian Grand Prix,ALO,MEDIUM,6,0.2641287832072201,112.81172456640019
2022_Belgian Grand Prix__ALO__2,2022_Belgian Grand Prix,ALO,MEDIUM,11,0.007756420056351835,115.05616312204454
2022_Belgian Grand Prix__ALO__3,2022_Belgian Grand Prix,ALO,HARD,16,0.009740505779257533,113.38070420993749
2022_Belgian Grand Prix__GAS__1,2022_Belgian Grand Prix,GAS,MEDIUM,5,0.5530859260643638,112.22926266163827
2022_Belgian Grand Prix__GAS__2,2022_Belgian Grand Prix,GAS,HARD,10,0.20468895636739312,113.53905222531222
2022_Belgian Grand Prix__GAS__3,2022_Belgian Grand Prix,GAS,SOFT,18,0.05657506309220962,113.33799269133586
2022_Belgian Grand Prix__LAT__1,2022_Belgian Grand Prix,LAT,MEDIUM,10,0.25610713818557584,114.57322542285792
2022_Belgian Grand Prix__LAT__2,2022_Belgian Grand Prix,LAT,HARD,17,0.1095893574369116,114.7504819447606
2022_Belgian Grand Prix__LAT__3,2022_Belgian Grand Prix,LAT,SOFT,7,0.14902878320721916,112.08701271925518
2022_Belgian Grand Prix__LEC__1,2022_Belgian Grand Prix,LEC,MEDIUM,20,-0.030381743108569347,115.42139863532009
2022_Belgian Grand Prix__LEC__2,2022_Belgian Grand Prix,LEC,MEDIUM,15,0.07319664035007745,112.15971438467591
2022_Belgian Grand Prix__MAG__1,2022_Belgian Grand Prix,MAG,MEDIUM,6,0.4545859260643628,112.98496266163826
2022_Belgian Grand Prix__MAG__2,2022_Belgian Grand Prix,MAG,HARD,14,0.15382328870172537,114.12013312307155
2022_Belgian Grand Prix__MAG__3,2022_Belgian Grand Prix,MAG,MEDIUM,14,0.05607383815227544,113.81960684120027
2022_Belgian Grand Prix__MSC__1,2022_Belgian Grand Prix,MSC,MEDIUM,9,0.14465259273102904,115.61534043941607
2022_Belgian Grand Prix__MSC__2,2022_Belgian Grand Prix,MSC,HARD,14,0.13450240958084597,114.21601837379212
2022_Belgian Grand Prix__MSC__3,2022_Belgian Grand Prix,MSC,MEDIUM,10,0.07921016848860526,112.7191828678116
2022_Belgian Grand Prix__NOR__1,2022_Belgian Grand Prix,NOR,MEDIUM,8,0.14218354511198114,114.69980789973351
2022_Belgian Grand Prix__NOR__2,2022_Belgian Grand Prix,NOR,HARD,14,0.14633317881161526,113.90671376640907
2022_Belgian Grand Prix__NOR__3,2022_Belgian Grand Prix,NOR,MEDIUM,13,0.21409471727315402,112.45440726475756
2022_Belgian Grand Prix__OCO__1,2022_Belgian Grand Prix,OCO,MEDIUM,7,0.21113592606436374,113.84710551878113
2022_Belgian Grand Prix__OCO__2,2022_Belgian Grand Prix,OCO,HARD,17,-0.008111532469612538,114.85812494080977
2022_Belgian Grand Prix__OCO__3,2022_Belgian Grand Prix,OCO,MEDIUM,8,0.18518291854556568,111.50218447614901
2022_Belgian Grand Prix__PER__1,2022_Belgian Grand Prix,PER,MEDIUM,9,0.3709025927310296,110.69897932830494
2022_Belgian Grand Prix__PER__2,2022_Belgian Grand Prix,PER,MEDIUM,10,0.22220778097712693,111.27803045665875
2022_Belgian Grand Prix__PER__3,2022_Belgian Grand Prix,PER,HARD,15,0.1359466403500778,111.06000290347131
2022_Belgian Grand Prix__RIC__1,2022_Belgian Grand Prix,RIC,MEDIUM,7,0.1688502117786485,114.2705340902097
2022_Belgian Grand Prix__RIC__2,2022_Belgian Grand Prix,RIC,HARD,18,0.012566524619574285,115.29908637846978
2022_Belgian Grand Prix__RIC__3,2022_Belgian Grand Prix,RIC,MEDIUM,10,0.2004222897007268,113.0116759320615
2022_Belgian Grand Prix__RUS__1,2022_Belgian Grand Prix,RUS,MEDIUM,8,0.20888592606436232,112.53696266163828
2022_Belgian Grand Prix__RUS__2,2022_Belgian Grand Prix,RUS,MEDIUM,14,0.05844087111930827,112.9941555246508
2022_Belgian Grand Prix__RUS__3,2022_Belgian Grand Prix,RUS,HARD,12,0.15278648891614593,110.91160010849919
2022_Belgian Grand Prix__SAI__1,2022_Belgian Grand Prix,SAI,SOFT,6,0.5912430689215066,107.75438128570002
2022_Belgian Grand Prix__SAI__2,2022_Belgian Grand Prix,SAI,MEDIUM,12,0.16484746452590135,112.53607964321807
2022_Belgian Grand Prix__SAI__3,2022_Belgian Grand Prix,SAI,HARD,16,0.03251608157484297,112.24857294982611
2022_Belgian Grand Prix__STR__1,2022_Belgian Grand Prix,STR,MEDIUM,10,0.2098768351552716,113.63012219011937
2022_Belgian Grand Prix__STR__2,2022_Belgian Grand Prix,STR,MEDIUM,9,0.27455259273102917,113.21786562653936
2022_Belgian Grand Prix__STR__3,2022_Belgian Grand Prix,STR,HARD,16,0.10112563194671603,113.23240703342937
2022_Belgian Grand Prix__TSU__1,2022_Belgian Grand Prix,TSU,HARD,13,0.003199112877549552,115.99647914515478
2022_Belgian Grand Prix__TSU__2,2022_Belgian Grand Prix,TSU,MEDIUM,10,0.006452592731028861,114.12957599746348
2022_Belgian Grand Prix__TSU__3,2022_Belgian Grand Prix,TSU,SOFT,12,0.24290690508534135,112.2328831009118
2022_Belgian Grand Prix__VER__1,2022_Belgian Grand Prix,VER,SOFT,10,0.08101622909466583,112.7067747828504
2022_Belgian Grand Prix__VER__2,2022_Belgian Grand Prix,VER,MEDIUM,13,0.152369442547879,111.06557572842789
2022_Belgian Grand Prix__VER__3,2022_Belgian Grand Prix,VER,MEDIUM,13,0.22166065133908786,110.14188110290985
2022_Belgian Grand Prix__VET__1,2022_Belgian Grand Prix,VET,MEDIUM,9,0.23263592606436329,112.92863229112947
2022_Belgian Grand Prix__VET__2,2022_Belgian Grand Prix,VET,HARD,15,0.02226269335515361,114.44163081568725
2022_Belgian Grand Prix__VET__3,2022_Belgian Grand Prix,VET,MEDIUM,9,-0.020097407268970358,113.2623622956979
2022_Belgian Grand Prix__ZHO__1,2022_Belgian Grand Prix,ZHO,MEDIUM,9,0.07878592606436312,115.43836266163828
2022_Belgian Grand Prix__ZHO__2,2022_Belgian Grand Prix,ZHO,MEDIUM,12,0.31350480718324303,112.77264068481442
2022_Belgian Grand Prix__ZHO__3,2022_Belgian Grand Prix,ZHO,SOFT,14,0.19120350848194573,112.51053342660528
2022_British Grand Prix__ALO__1,2022_British Grand Prix,ALO,MEDIUM,8,-3.633149788221349,120.30367001627405
2022_British Grand Prix__ALO__2,2022_British Grand Prix,ALO,MEDIUM,21,-0.015302385623948743,94.44318408553814
2022_British Grand Prix__ALO__4,2022_British Grand Prix,ALO,SOFT,8,-0.04157025546928372,92.54613584387612
2022_British Grand Prix__BOT__1,2022_British Grand Prix,BOT,MEDIUM,8,-3.0758402644118257,117.11921763532168
2022_British Grand Prix__BOT__2,2022_British Grand Prix,BOT,MEDIUM,8,0.016135926064363464,95.11909858770262
2022_British Grand Prix__GAS__1,2022_British Grand Prix,GAS,SOFT,8,-2.94414978822135,116.33742001627405
2022_British Grand Prix__GAS__3,2022_British Grand Prix,GAS,HARD,7,0.033851679489019224,94.66483374438454
2022_British Grand Prix__HAM__1,2022_British Grand Prix,HAM,MEDIUM,7,-0.300614073935637,95.84920573055976
2022_British Grand Prix__HAM__2,2022_British Grand Prix,HAM,MEDIUM,20,-0.03545241980029911,93.56482302379288
2022_British Grand Prix__HAM__4,2022_British Grand Prix,HAM,SOFT,9,-0.18473181587112167,93.56007990718071
2022_British Grand Prix__LAT__1,2022_British Grand Prix,LAT,SOFT,8,-3.423911692983253,119.56086049246451
2022_British Grand Prix__LAT__2,2022_British Grand Prix,LAT,SOFT,7,0.014778783207219702,95.19913430198837
2022_British Grand Prix__LAT__3,2022_British Grand Prix,LAT,MEDIUM,17,0.05070455351534287,94.47157957058667
2022_British Grand Prix__LAT__4,2022_British Grand Prix,LAT,SOFT,10,0.09848895636739272,93.43894906420527
2022_British Grand Prix__LEC__1,2022_British Grand Prix,LEC,MEDIUM,7,-0.08411407393563711,94.21806287341694
2022_British Grand Prix__LEC__2,2022_British Grand Prix,LEC,MEDIUM,13,-0.04006462338618587,93.96200792836198
2022_British Grand Prix__LEC__3,2022_British Grand Prix,LEC,HARD,12,-0.05842526274682664,92.56536139599794
2022_British Grand Prix__LEC__4,2022_British Grand Prix,LEC,HARD,8,-0.08753129247868453,94.19335253510168
2022_British Grand Prix__MAG__1,2022_British Grand Prix,MAG,MEDIUM,8,-2.6586855025070677,119.46811244985965
2022_British Grand Prix__MAG__2,2022_British Grand Prix,MAG,MEDIUM,8,-0.0256140739356366,95.75007673557391
2022_British Grand Prix__MAG__3,2022_British Grand Prix,MAG,MEDIUM,14,-0.014233854155416966,94.6272925954938
2022_British Grand Prix__MAG__4,2022_British Grand Prix,MAG,MEDIUM,10,-0.19930498302654556,98.80267121687243
2022_British Grand Prix__MSC__1,2022_British Grand Prix,MSC,MEDIUM,8,-2.1607093120308756,110.74137239722646
2022_British Grand Prix__MSC__2,2022_British Grand Prix,MSC,MEDIUM,6,0.016969776996040378,95.15093864981444
2022_British Grand Prix__MSC__3,2022_British Grand Prix,MSC,HARD,17,-0.04692044648465629,94.87530015882196
2022_British Grand Prix__MSC__4,2022_British Grand Prix,MSC,SOFT,10,0.008810168488604782,93.01180771754238
2022_British Grand Prix__NOR__1,2022_British Grand Prix,NOR,MEDIUM,8,-3.7784355025070635,125.14267694735256
2022_British Grand Prix__NOR__2,2022_British Grand Prix,NOR,MEDIUM,21,-0.011501086922649962,94.33436396033957
2022_British Grand Prix__NOR__4,2022_British Grand Prix,NOR,SOFT,10,0.03605259273102852,92.28079970421281
2022_British Grand Prix__OCO__1,2022_British Grand Prix,OCO,SOFT,8,-2.548256931078496,113.36963430198836
2022_British Grand Prix__OCO__2,2022_British Grand Prix,OCO,SOFT,10,-0.04415346787503077,95.82500919376325
2022_British Grand Prix__OCO__3,2022_British Grand Prix,OCO,HARD,14,-0.05197011789168127,94.79533655153776
2022_British Grand Prix__PER__3,2022_British Grand Prix,PER,MEDIUM,27,-0.0671201789417421,94.77283827472763
2022_British Grand Prix__PER__4,2022_British Grand Prix,PER,SOFT,10,-0.06265649817806046,92.37987438420903
2022_British Grand Prix__RIC__1,2022_British Grand Prix,RIC,MEDIUM,8,-2.9200188358403976,118.97859361401922
2022_British Grand Prix__RIC__2,2022_British Grand Prix,RIC,MEDIUM,8,0.02054068796912576,95.05118885211445
2022_British Grand Prix__RIC__3,2022_British Grand Prix,RIC,HARD,10,-0.0011958921174548712,94.57546300110737
2022_British Grand Prix__RIC__5,2022_British Grand Prix,RIC,SOFT,10,0.07267683515527185,93.61326421572043
2022_British Grand Prix__SAI__1,2022_British Grand Prix,SAI,MEDIUM,5,0.09788592606436451,93.09404858770263
2022_British Grand Prix__SAI__2,2022_British Grand Prix,SAI,MEDIUM,8,-0.04894740726896937,94.07293192103597
2022_British Grand Prix__SAI__3,2022_British Grand Prix,SAI,HARD,16,-0.031179117707715334,92.97135880541056
2022_British Grand Prix__SAI__4,2022_British Grand Prix,SAI,SOFT,10,0.0679010775795142,90.96993499026965
2022_British Grand Prix__STR__1,2022_British Grand Prix,STR,MEDIUM,8,-1.8193045501261127,112.22400530700249
2022_British Grand Prix__STR__3,2022_British Grand Prix,STR,HARD,20,-0.07265508233899838,95.58298848368221
2022_British Grand Prix__STR__4,2022_British Grand Prix,STR,MEDIUM,9,-0.19120574060230358,95.54280025935304
2022_British Grand Prix__TSU__1,2022_British Grand Prix,TSU,SOFT,8,-2.7984831215546837,115.1735033496074
2022_British Grand Prix__TSU__3,2022_British Grand Prix,TSU,HARD,16,-0.052724733559096314,96.16100423908162
2022_British Grand Prix__TSU__4,2022_British Grand Prix,TSU,SOFT,10,-0.04151710423866816,94.88590663996285
2022_British Grand Prix__VER__1,2022_British Grand Prix,VER,MEDIUM,7,-0.019792645364208484,93.64184858770263
2022_British Grand Prix__VER__2,2022_British Grand Prix,VER,MEDIUM,9,0.04163592606436191,94.65520488552174
2022_British Grand Prix__VER__3,2022_British Grand Prix,VER,HARD,11,-0.03625392355969763,94.80337956262238
2022_British Grand Prix__VER__4,2022_British Grand Prix,VER,SOFT,9,0.1515025927310295,91.68729711148175
2022_British Grand Prix__VET__3,2022_British Grand Prix,VET,MEDIUM,26,-0.027623304704867874,95.13550328897264
2022_British Grand Prix__VET__4,2022_British Grand Prix,VET,MEDIUM,10,-0.11454134666291062,94.73127828965609
2022_Canadian Grand Prix__ALB__1,2022_Canadian Grand Prix,ALB,MEDIUM,6,-0.28147655084445333,81.22785003078823
2022_Canadian Grand Prix__ALB__2,2022_Canadian Grand Prix,ALB,MEDIUM,7,0.2556716403500789,76.31139123306683
2022_Canadian Grand Prix__ALB__3,2022_Canadian Grand Prix,ALB,HARD,25,0.01139473242507136,79.23977159931533
2022_Canadian Grand Prix__ALB__4,2022_Canadian Grand Prix,ALB,HARD,16,-0.06771995628857815,79.97927240684534
2022_Canadian Grand Prix__ALO__1,2022_Canadian Grand Prix,ALO,MEDIUM,6,-0.4511622651301687,80.80993574507394
2022_Canadian Grand Prix__ALO__2,2022_Canadian Grand Prix,ALO,MEDIUM,8,0.09502878320722057,77.55714123306686
2022_Canadian Grand Prix__ALO__3,2022_Canadian Grand Prix,ALO,MEDIUM,7,0.05085021177864844,78.58067694735257
2022_Canadian Grand Prix__ALO__4,2022_Canadian Grand Prix,ALO,HARD,18,0.011564460636086543,78.58194953399288
2022_Canadian Grand Prix__ALO__5,2022_Canadian Grand Prix,ALO,MEDIUM,15,0.012107354635791216,77.7539063721254
2022_Canadian Grand Prix__BOT__1,2022_Canadian Grand Prix,BOT,HARD,6,-0.340076550844454,81.56705003078824
2022_Canadian Grand Prix__BOT__2,2022_Canadian Grand Prix,BOT,HARD,6,0.056700211778648646,78.78283409020972
2022_Canadian Grand Prix__BOT__3,2022_Canadian Grand Prix,BOT,HARD,25,-0.002599458551021532,79.10445112317673
2022_Canadian Grand Prix__BOT__4,2022_Canadian Grand Prix,BOT,MEDIUM,15,0.006707354635791468,77.7633063721254
2022_Canadian Grand Prix__GAS__3,2022_Canadian Grand Prix,GAS,HARD,7,0.03342702195477363,78.38407037415188
2022_Canadian Grand Prix__GAS__4,2022_Canadian Grand Prix,GAS,HARD,14,0.07022951919514232,77.88402756276591
2022_Canadian Grand Prix__GAS__5,2022_Canadian Grand Prix,GAS,HARD,10,-0.10098377090533309,79.77155903025836
2022_Canadian Grand Prix__GAS__6,2022_Canadian Grand Prix,GAS,HARD,16,-0.08836995628857815,81.38851188230826
2022_Canadian Grand Prix__HAM__1,2022_Canadian Grand Prix,HAM,MEDIUM,6,-0.22630512227302854,79.84174526888349
2022_Canadian Grand Prix__HAM__2,2022_Canadian Grand Prix,HAM,HARD,8,-0.07520931203087383,78.44295980574135
2022_Canadian Grand Prix__HAM__3,2022_Canadian Grand Prix,HAM,HARD,23,-0.009045892117455346,78.43193303179066
2022_Canadian Grand Prix__HAM__5,2022_Canadian Grand Prix,HAM,HARD,15,0.022935926064362327,76.46322674180357
2022_Canadian Grand Prix__LAT__1,2022_Canadian Grand Prix,LAT,MEDIUM,6,-0.2780479794158826,82.18242145935967
2022_Canadian Grand Prix__LAT__2,2022_Canadian Grand Prix,LAT,HARD,8,-0.001709312030875443,80.04395980574135
2022_Canadian Grand Prix__LAT__3,2022_Canadian Grand Prix,LAT,HARD,16,0.09380651429965697,78.68823452562931
2022_Canadian Grand Prix__LAT__4,2022_Canadian Grand Prix,LAT,HARD,8,0.026409735588172816,79.10736097363875
2022_Canadian Grand Prix__LAT__5,2022_Canadian Grand Prix,LAT,HARD,16,-0.055433191582695794,81.2981919260197
2022_Canadian Grand Prix__LEC__1,2022_Canadian Grand Prix,LEC,HARD,6,-0.48516226513016936,82.07060241174061
2022_Canadian Grand Prix__LEC__2,2022_Canadian Grand Prix,LEC,HARD,6,0.20077164035007747,76.70769123306684
2022_Canadian Grand Prix__LEC__3,2022_Canadian Grand Prix,LEC,HARD,18,0.00826029630769021,78.40135048455606
2022_Canadian Grand Prix__LEC__4,2022_Canadian Grand Prix,LEC,MEDIUM,5,-0.34671407393563813,80.20058563027717
2022_Canadian Grand Prix__LEC__5,2022_Canadian Grand Prix,LEC,MEDIUM,16,-0.08015966217093122,79.12020327733599
2022_Canadian Grand Prix__MAG__1,2022_Canadian Grand Prix,MAG,MEDIUM,5,-0.03682154160797922,80.01919999999998
2022_Canadian Grand Prix__MAG__2,2022_Canadian Grand Prix,MAG,HARD,8,0.11525497368341123,77.90577128694595
2022_Canadian Grand Prix__MAG__3,2022_Canadian Grand Prix,MAG,HARD,26,0.03906355005513565,78.31129390187428
2022_Canadian Grand Prix__MAG__4,2022_Canadian Grand Prix,MAG,HARD,16,-0.026350838641519207,82.01236708526527
2022_Canadian Grand Prix__MSC__1,2022_Canadian Grand Prix,MSC,MEDIUM,5,-0.23196812114890114,80.61152793704899
2022_Canadian Grand Prix__MSC__2,2022_Canadian Grand Prix,MSC,MEDIUM,8,0.01479068796912469,79.16484361401923
2022_Canadian Grand Prix__NOR__1,2022_Canadian Grand Prix,NOR,HARD,6,-0.42244797941588436,81.95988812602634
2022_Canadian Grand Prix__NOR__2,2022_Canadian Grand Prix,NOR,HARD,8,0.10162402130245801,78.4240102806859
2022_Canadian Grand Prix__NOR__3,2022_Canadian Grand Prix,NOR,HARD,20,0.050891808417304146,78.7246011392141
2022_Canadian Grand Prix__NOR__5,2022_Canadian Grand Prix,NOR,MEDIUM,16,-0.07724789746504912,80.69947743869446
2022_Canadian Grand Prix__OCO__1,2022_Canadian Grand Prix,OCO,MEDIUM,6,-0.29939083655874066,81.00729764983586
2022_Canadian Grand Prix__OCO__2,2022_Canadian Grand Prix,OCO,MEDIUM,8,-0.07529264536420757,80.22617694735254
2022_Canadian Grand Prix__OCO__3,2022_Canadian Grand Prix,OCO,HARD,26,0.0018552848504619212,78.75353353390474
2022_Canadian Grand Prix__OCO__4,2022_Canadian Grand Prix,OCO,MEDIUM,16,-0.029658191582695972,78.38746862702736
2022_Canadian Grand Prix__PER__1,2022_Canadian Grand Prix,PER,HARD,6,-0.3634194079873121,81.29125955459777
2022_Canadian Grand Prix__RIC__1,2022_Canadian Grand Prix,RIC,MEDIUM,6,-0.3559051222730256,81.40094526888346
2022_Canadian Grand Prix__RIC__2,2022_Canadian Grand Prix,RIC,MEDIUM,7,-0.01569740726896975,79.8100459949716
2022_Canadian Grand Prix__RIC__3,2022_Canadian Grand Prix,RIC,HARD,26,0.010920393033002362,79.18296326012843
2022_Canadian Grand Prix__RIC__4,2022_Canadian Grand Prix,RIC,HARD,16,-0.017222897465048768,79.23084215643911
2022_Canadian Grand Prix__RUS__1,2022_Canadian Grand Prix,RUS,MEDIUM,5,-0.32899800261102885,80.54218262974727
2022_Canadian Grand Prix__RUS__2,2022_Canadian Grand Prix,RUS,MEDIUM,8,-0.08392359774515938,79.36970075687636
2022_Canadian Grand Prix__RUS__3,2022_Canadian Grand Prix,RUS,HARD,24,-0.022223204370419566,78.38189351773073
2022_Canadian Grand Prix__RUS__5,2022_Canadian Grand Prix,RUS,HARD,15,-0.001099788221351969,77.18593885834413
2022_Canadian Grand Prix__SAI__1,2022_Canadian Grand Prix,SAI,MEDIUM,6,-0.331790836558741,80.04409764983586
2022_Canadian Grand Prix__SAI__2,2022_Canadian Grand Prix,SAI,MEDIUM,6,0.04283170919689354,77.06933213954993
2022_Canadian Grand Prix__SAI__3,2022_Canadian Grand Prix,SAI,HARD,27,0.02742988210831887,77.37220702745138
