LapTimeSec,Compound,TrackName,Driver,Team,TireAge,TireAgeSq,RaceLapNumber,TrackTemp,AirTemp,Humidity,WindSpeed,GapToCarAhead,DRS_Available,CircuitLength,NumberOfCorners,RaceID,LapNumber,PitLossSec,TotalRaceLaps,StintIndex,StintID,AdjLapTimeSec
81.008,HARD,Mexico City,NOR,McLaren,7,49,37,39.6,21.2,47.0,1.7,4.588,0.0,4.304,17,2024_Mexico City Grand Prix,37,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,81.35527926438142
80.868,HARD,Mexico City,NOR,McLaren,8,64,38,38.4,21.1,47.0,2.2,4.765,0.0,4.304,17,2024_Mexico City Grand Prix,38,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,81.22466519044579
80.71,HARD,Mexico City,NOR,McLaren,9,81,39,37.8,21.0,48.0,1.6,5.056,0.0,4.304,17,2024_Mexico City Grand Prix,39,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,81.07605111651014
80.845,HARD,Mexico City,NOR,McLaren,10,100,40,38.2,20.9,48.0,2.5,4.923,0.0,4.304,17,2024_Mexico City Grand Prix,40,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,81.22043704257452
80.768,HARD,Mexico City,NOR,McLaren,11,121,41,38.5,20.8,48.0,1.5,5.046,0.0,4.304,17,2024_Mexico City Grand Prix,41,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,81.15282296863887
80.451,HARD,Mexico City,NOR,McLaren,12,144,42,38.1,20.7,48.0,2.1,5.059,0.0,4.304,17,2024_Mexico City Grand Prix,42,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,80.84520889470323
80.687,HARD,Mexico City,NOR,McLaren,13,169,43,37.5,20.5,49.0,2.3,4.93,0.0,4.304,17,2024_Mexico City Grand Prix,43,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,81.0905948207676
80.385,HARD,Mexico City,NOR,McLaren,14,196,44,35.8,20.4,49.0,2.8,5.04,0.0,4.304,17,2024_Mexico City Grand Prix,44,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,80.79798074683197
80.37,HARD,Mexico City,NOR,McLaren,15,225,45,35.6,20.4,49.0,2.2,4.802,0.0,4.304,17,2024_Mexico City Grand Prix,45,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,80.79236667289634
80.221,HARD,Mexico City,NOR,McLaren,16,256,46,35.3,20.4,48.0,1.7,4.591,0.0,4.304,17,2024_Mexico City Grand Prix,46,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,80.6527525989607
80.561,HARD,Mexico City,NOR,McLaren,17,289,47,34.5,20.3,48.0,3.8,4.27,0.0,4.304,17,2024_Mexico City Grand Prix,47,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,81.00213852502506
80.443,HARD,Mexico City,NOR,McLaren,18,324,48,34.0,20.3,49.0,2.7,4.262,0.0,4.304,17,2024_Mexico City Grand Prix,48,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,80.89352445108942
80.638,HARD,Mexico City,NOR,McLaren,19,361,49,33.8,20.2,49.0,2.9,4.024,0.0,4.304,17,2024_Mexico City Grand Prix,49,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,81.09791037715378
80.545,HARD,Mexico City,NOR,McLaren,20,400,50,33.1,20.2,50.0,1.6,3.815,0.0,4.304,17,2024_Mexico City Grand Prix,50,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,81.01429630321815
80.405,HARD,Mexico City,NOR,McLaren,21,441,51,33.1,20.2,50.0,1.6,3.733,0.0,4.304,17,2024_Mexico City Grand Prix,51,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,80.88368222928251
80.474,HARD,Mexico City,NOR,McLaren,22,484,52,33.1,20.1,51.0,2.8,3.817,0.0,4.304,17,2024_Mexico City Grand Prix,52,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,80.96206815534687
80.471,HARD,Mexico City,NOR,McLaren,23,529,53,32.6,20.0,51.0,3.1,3.922,0.0,4.304,17,2024_Mexico City Grand Prix,53,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,80.96845408141124
80.667,HARD,Mexico City,NOR,McLaren,24,576,54,32.4,20.0,52.0,2.2,3.711,0.0,4.304,17,2024_Mexico City Grand Prix,54,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,81.17384000747559
80.398,HARD,Mexico City,NOR,McLaren,25,625,55,32.3,20.0,52.0,1.3,3.651,0.0,4.304,17,2024_Mexico City Grand Prix,55,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,80.91422593353995
80.509,HARD,Mexico City,NOR,McLaren,26,676,56,32.2,20.0,51.0,2.9,3.189,0.0,4.304,17,2024_Mexico City Grand Prix,56,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,81.03461185960433
80.271,HARD,Mexico City,NOR,McLaren,27,729,57,32.1,20.0,51.0,2.7,2.638,0.0,4.304,17,2024_Mexico City Grand Prix,57,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,80.80599778566868
80.405,HARD,Mexico City,NOR,McLaren,28,784,58,31.6,20.0,52.0,2.8,2.385,0.0,4.304,17,2024_Mexico City Grand Prix,58,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,80.94938371173305
80.163,HARD,Mexico City,NOR,McLaren,29,841,59,31.6,20.0,52.0,2.5,1.493,0.0,4.304,17,2024_Mexico City Grand Prix,59,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,80.71676963779741
80.272,HARD,Mexico City,NOR,McLaren,30,900,60,31.4,20.0,52.0,2.9,1.234,0.0,4.304,17,2024_Mexico City Grand Prix,60,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,80.83515556386178
80.045,HARD,Mexico City,NOR,McLaren,31,961,61,31.3,20.0,52.0,2.9,1.046,0.0,4.304,17,2024_Mexico City Grand Prix,61,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,80.61754148992614
80.141,HARD,Mexico City,NOR,McLaren,32,1024,62,31.1,19.9,52.0,2.8,0.935,1.0,4.304,17,2024_Mexico City Grand Prix,62,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,80.58889007762878
79.858,HARD,Mexico City,NOR,McLaren,33,1089,63,31.1,19.9,53.0,3.9,0.11,1.0,4.304,17,2024_Mexico City Grand Prix,63,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,80.31527600369314
80.494,HARD,Mexico City,NOR,McLaren,34,1156,64,31.0,19.8,53.0,4.2,7.835,0.0,4.304,17,2024_Mexico City Grand Prix,64,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,81.09469926811923
80.194,HARD,Mexico City,NOR,McLaren,35,1225,65,31.0,19.8,53.0,3.9,7.836,0.0,4.304,17,2024_Mexico City Grand Prix,65,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,80.80408519418359
80.274,HARD,Mexico City,NOR,McLaren,36,1296,66,31.0,19.8,53.0,2.8,7.507,0.0,4.304,17,2024_Mexico City Grand Prix,66,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,80.89347112024795
79.972,HARD,Mexico City,NOR,McLaren,37,1369,67,31.2,19.9,53.0,2.1,7.48,0.0,4.304,17,2024_Mexico City Grand Prix,67,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,80.60085704631231
79.691,HARD,Mexico City,NOR,McLaren,38,1444,68,30.9,19.9,53.0,1.5,6.801,0.0,4.304,17,2024_Mexico City Grand Prix,68,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,80.32924297237668
79.922,HARD,Mexico City,NOR,McLaren,39,1521,69,30.9,19.9,52.0,3.7,6.117,0.0,4.304,17,2024_Mexico City Grand Prix,69,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,80.56962889844104
79.721,HARD,Mexico City,NOR,McLaren,40,1600,70,30.9,19.7,53.0,2.8,5.641,0.0,4.304,17,2024_Mexico City Grand Prix,70,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,80.3780148245054
80.363,HARD,Mexico City,NOR,McLaren,41,1681,71,30.7,19.7,53.0,2.7,4.927,0.0,4.304,17,2024_Mexico City Grand Prix,71,22.0,71,2,2024_Mexico City Grand Prix__NOR__2,81.02940075056976
83.742,HARD,Mexico City,OCO,Alpine,7,49,7,36.2,20.1,51.0,2.0,0.609,1.0,4.304,17,2024_Mexico City Grand Prix,7,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.67366414408882
83.548,HARD,Mexico City,OCO,Alpine,8,64,8,37.2,20.2,51.0,1.7,0.674,1.0,4.304,17,2024_Mexico City Grand Prix,8,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.48905007015318
82.995,HARD,Mexico City,OCO,Alpine,9,81,9,36.5,20.4,51.0,2.8,0.823,1.0,4.304,17,2024_Mexico City Grand Prix,9,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,82.94543599621755
83.45,HARD,Mexico City,OCO,Alpine,10,100,10,36.5,20.2,51.0,2.4,1.021,0.0,4.304,17,2024_Mexico City Grand Prix,10,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.54385926064363
83.512,HARD,Mexico City,OCO,Alpine,11,121,11,36.9,20.1,50.0,1.5,0.811,1.0,4.304,17,2024_Mexico City Grand Prix,11,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.48120784834627
83.635,HARD,Mexico City,OCO,Alpine,12,144,12,37.0,20.2,51.0,1.2,0.715,1.0,4.304,17,2024_Mexico City Grand Prix,12,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.61359377441063
83.585,HARD,Mexico City,OCO,Alpine,13,169,13,36.7,20.2,50.0,1.5,0.861,1.0,4.304,17,2024_Mexico City Grand Prix,13,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.57297970047499
83.956,HARD,Mexico City,OCO,Alpine,14,196,14,35.6,20.1,50.0,1.8,0.689,1.0,4.304,17,2024_Mexico City Grand Prix,14,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.95336562653937
83.708,HARD,Mexico City,OCO,Alpine,16,256,16,34.8,20.0,51.0,1.9,2.291,0.0,4.304,17,2024_Mexico City Grand Prix,16,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.8581748170298
83.107,HARD,Mexico City,OCO,Alpine,17,289,17,34.7,20.0,51.0,3.2,1.873,0.0,4.304,17,2024_Mexico City Grand Prix,17,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.26656074309417
83.497,HARD,Mexico City,OCO,Alpine,18,324,18,35.6,20.1,51.0,2.3,1.41,0.0,4.304,17,2024_Mexico City Grand Prix,18,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.66594666915853
83.524,HARD,Mexico City,OCO,Alpine,19,361,19,37.3,20.4,49.0,2.3,1.231,0.0,4.304,17,2024_Mexico City Grand Prix,19,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.7023325952229
83.683,HARD,Mexico City,OCO,Alpine,20,400,20,37.4,20.5,49.0,2.1,1.061,0.0,4.304,17,2024_Mexico City Grand Prix,20,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.87071852128726
83.522,HARD,Mexico City,OCO,Alpine,21,441,21,37.8,20.4,49.0,2.1,1.204,0.0,4.304,17,2024_Mexico City Grand Prix,21,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.71910444735163
83.517,HARD,Mexico City,OCO,Alpine,22,484,22,37.8,20.5,49.0,2.1,0.952,1.0,4.304,17,2024_Mexico City Grand Prix,22,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.58945303505426
83.812,HARD,Mexico City,OCO,Alpine,23,529,23,38.0,20.6,49.0,2.2,0.769,1.0,4.304,17,2024_Mexico City Grand Prix,23,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.89383896111862
83.406,HARD,Mexico City,OCO,Alpine,24,576,24,38.6,20.9,48.0,2.7,0.872,1.0,4.304,17,2024_Mexico City Grand Prix,24,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.497224887183
83.79,HARD,Mexico City,OCO,Alpine,25,625,25,38.6,21.0,48.0,2.5,0.907,1.0,4.304,17,2024_Mexico City Grand Prix,25,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.89061081324735
83.939,HARD,Mexico City,OCO,Alpine,26,676,26,38.7,21.0,48.0,2.4,0.914,1.0,4.304,17,2024_Mexico City Grand Prix,26,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,84.0489967393117
83.803,HARD,Mexico City,OCO,Alpine,27,729,27,39.0,21.0,48.0,2.1,0.795,1.0,4.304,17,2024_Mexico City Grand Prix,27,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.92238266537608
83.115,HARD,Mexico City,OCO,Alpine,28,784,28,39.3,21.1,49.0,1.2,0.763,1.0,4.304,17,2024_Mexico City Grand Prix,28,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.24376859144043
83.568,HARD,Mexico City,OCO,Alpine,29,841,29,39.5,21.0,49.0,0.9,3.294,0.0,4.304,17,2024_Mexico City Grand Prix,29,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.84019185586652
83.975,HARD,Mexico City,OCO,Alpine,30,900,30,39.5,21.0,48.0,1.3,3.096,0.0,4.304,17,2024_Mexico City Grand Prix,30,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,84.25657778193089
83.171,HARD,Mexico City,OCO,Alpine,31,961,31,39.7,21.0,48.0,1.1,2.414,0.0,4.304,17,2024_Mexico City Grand Prix,31,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.46196370799525
83.263,HARD,Mexico City,OCO,Alpine,32,1024,32,40.0,21.1,47.0,1.3,3.318,0.0,4.304,17,2024_Mexico City Grand Prix,32,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.56334963405962
83.486,HARD,Mexico City,OCO,Alpine,34,1156,34,40.2,21.1,47.0,2.0,1.898,0.0,4.304,17,2024_Mexico City Grand Prix,34,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.80512148618834
83.209,HARD,Mexico City,OCO,Alpine,35,1225,35,39.9,21.0,47.0,2.0,1.436,0.0,4.304,17,2024_Mexico City Grand Prix,35,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.53750741225271
83.225,HARD,Mexico City,OCO,Alpine,36,1296,36,39.6,21.2,47.0,1.7,2.472,0.0,4.304,17,2024_Mexico City Grand Prix,36,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.56289333831705
83.036,HARD,Mexico City,OCO,Alpine,38,1444,38,38.4,21.1,47.0,2.2,1.256,0.0,4.304,17,2024_Mexico City Grand Prix,38,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.3926651904458
83.083,HARD,Mexico City,OCO,Alpine,39,1521,39,38.2,20.9,48.0,2.5,2.014,0.0,4.304,17,2024_Mexico City Grand Prix,39,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.44905111651015
83.257,HARD,Mexico City,OCO,Alpine,40,1600,40,38.1,20.9,49.0,1.0,2.626,0.0,4.304,17,2024_Mexico City Grand Prix,40,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.63243704257452
83.592,HARD,Mexico City,OCO,Alpine,41,1681,41,38.5,20.8,48.0,1.5,3.616,0.0,4.304,17,2024_Mexico City Grand Prix,41,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.97682296863887
82.938,HARD,Mexico City,OCO,Alpine,42,1764,42,37.5,20.5,49.0,2.3,2.782,0.0,4.304,17,2024_Mexico City Grand Prix,42,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.33220889470324
83.034,HARD,Mexico City,OCO,Alpine,43,1849,43,36.6,20.5,49.0,2.2,4.353,0.0,4.304,17,2024_Mexico City Grand Prix,43,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.43759482076761
83.002,HARD,Mexico City,OCO,Alpine,44,1936,44,35.6,20.4,49.0,2.2,3.249,0.0,4.304,17,2024_Mexico City Grand Prix,44,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.41498074683196
83.233,HARD,Mexico City,OCO,Alpine,45,2025,45,35.3,20.4,48.0,1.7,3.045,0.0,4.304,17,2024_Mexico City Grand Prix,45,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.65536667289633
83.038,HARD,Mexico City,OCO,Alpine,46,2116,46,34.8,20.4,48.0,1.3,3.206,0.0,4.304,17,2024_Mexico City Grand Prix,46,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.4697525989607
83.089,HARD,Mexico City,OCO,Alpine,47,2209,47,34.0,20.3,49.0,2.7,3.205,0.0,4.304,17,2024_Mexico City Grand Prix,47,22.0,71,1,2024_Mexico City Grand Prix__OCO__1,83.53013852502505
81.118,MEDIUM,Mexico City,OCO,Alpine,2,4,50,33.1,20.2,50.0,1.6,10.0,0.0,4.304,17,2024_Mexico City Grand Prix,50,22.0,71,2,2024_Mexico City Grand Prix__OCO__2,81.58729630321814
81.207,MEDIUM,Mexico City,OCO,Alpine,3,9,51,32.8,20.1,51.0,3.7,2.988,0.0,4.304,17,2024_Mexico City Grand Prix,51,22.0,71,2,2024_Mexico City Grand Prix__OCO__2,81.6856822292825
81.432,MEDIUM,Mexico City,OCO,Alpine,4,16,52,32.6,20.0,51.0,3.1,2.34,0.0,4.304,17,2024_Mexico City Grand Prix,52,22.0,71,2,2024_Mexico City Grand Prix__OCO__2,81.92006815534687
81.322,MEDIUM,Mexico City,OCO,Alpine,5,25,53,32.4,20.0,52.0,2.2,2.33,0.0,4.304,17,2024_Mexico City Grand Prix,53,22.0,71,2,2024_Mexico City Grand Prix__OCO__2,81.81945408141124
81.159,MEDIUM,Mexico City,OCO,Alpine,6,36,54,32.3,20.0,51.0,2.7,2.402,0.0,4.304,17,2024_Mexico City Grand Prix,54,22.0,71,2,2024_Mexico City Grand Prix__OCO__2,81.6658400074756
81.257,MEDIUM,Mexico City,OCO,Alpine,7,49,55,32.2,20.0,51.0,2.9,2.322,0.0,4.304,17,2024_Mexico City Grand Prix,55,22.0,71,2,2024_Mexico City Grand Prix__OCO__2,81.77322593353996
81.278,MEDIUM,Mexico City,OCO,Alpine,8,64,56,32.1,20.0,51.0,2.7,2.414,0.0,4.304,17,2024_Mexico City Grand Prix,56,22.0,71,2,2024_Mexico City Grand Prix__OCO__2,81.80361185960433
81.491,MEDIUM,Mexico City,OCO,Alpine,9,81,57,31.6,20.0,52.0,2.8,2.417,0.0,4.304,17,2024_Mexico City Grand Prix,57,22.0,71,2,2024_Mexico City Grand Prix__OCO__2,82.02599778566868
81.494,MEDIUM,Mexico City,OCO,Alpine,10,100,58,31.6,20.0,52.0,2.5,2.823,0.0,4.304,17,2024_Mexico City Grand Prix,58,22.0,71,2,2024_Mexico City Grand Prix__OCO__2,82.03838371173305
81.188,MEDIUM,Mexico City,OCO,Alpine,11,121,59,31.3,20.0,52.0,2.3,3.175,0.0,4.304,17,2024_Mexico City Grand Prix,59,22.0,71,2,2024_Mexico City Grand Prix__OCO__2,81.74176963779742
81.122,MEDIUM,Mexico City,OCO,Alpine,12,144,60,31.3,20.0,52.0,2.9,3.274,0.0,4.304,17,2024_Mexico City Grand Prix,60,22.0,71,2,2024_Mexico City Grand Prix__OCO__2,81.68515556386177
81.172,MEDIUM,Mexico City,OCO,Alpine,13,169,61,31.1,19.9,52.0,2.8,3.135,0.0,4.304,17,2024_Mexico City Grand Prix,61,22.0,71,2,2024_Mexico City Grand Prix__OCO__2,81.74454148992614
81.356,MEDIUM,Mexico City,OCO,Alpine,14,196,62,31.1,19.8,53.0,3.5,2.914,0.0,4.304,17,2024_Mexico City Grand Prix,62,22.0,71,2,2024_Mexico City Grand Prix__OCO__2,81.93792741599049
81.429,MEDIUM,Mexico City,OCO,Alpine,15,225,63,31.0,19.8,53.0,4.2,2.887,0.0,4.304,17,2024_Mexico City Grand Prix,63,22.0,71,2,2024_Mexico City Grand Prix__OCO__2,82.02031334205486
81.309,MEDIUM,Mexico City,OCO,Alpine,16,256,64,31.0,19.8,53.0,3.9,2.687,0.0,4.304,17,2024_Mexico City Grand Prix,64,22.0,71,2,2024_Mexico City Grand Prix__OCO__2,81.90969926811923
81.504,MEDIUM,Mexico City,OCO,Alpine,17,289,65,31.2,19.9,53.0,2.4,2.282,0.0,4.304,17,2024_Mexico City Grand Prix,65,22.0,71,2,2024_Mexico City Grand Prix__OCO__2,82.11408519418359
81.384,MEDIUM,Mexico City,OCO,Alpine,18,324,66,31.2,19.9,53.0,2.1,1.833,0.0,4.304,17,2024_Mexico City Grand Prix,66,22.0,71,2,2024_Mexico City Grand Prix__OCO__2,82.00347112024795
81.223,MEDIUM,Mexico City,OCO,Alpine,19,361,67,30.9,19.9,53.0,1.5,1.503,0.0,4.304,17,2024_Mexico City Grand Prix,67,22.0,71,2,2024_Mexico City Grand Prix__OCO__2,81.85185704631232
81.156,MEDIUM,Mexico City,OCO,Alpine,20,400,68,31.0,19.8,53.0,3.6,1.31,0.0,4.304,17,2024_Mexico City Grand Prix,68,22.0,71,2,2024_Mexico City Grand Prix__OCO__2,81.79424297237668
80.659,MEDIUM,Mexico City,OCO,Alpine,22,484,70,30.7,19.7,53.0,2.7,0.528,1.0,4.304,17,2024_Mexico City Grand Prix,70,22.0,71,2,2024_Mexico City Grand Prix__OCO__2,81.18197748614368
83.003,HARD,Mexico City,PER,Red Bull Racing,7,49,7,36.2,20.1,51.0,2.0,0.518,1.0,4.304,17,2024_Mexico City Grand Prix,7,22.0,71,1,2024_Mexico City Grand Prix__PER__1,82.93466414408881
83.206,HARD,Mexico City,PER,Red Bull Racing,8,64,8,37.2,20.2,51.0,1.7,0.799,1.0,4.304,17,2024_Mexico City Grand Prix,8,22.0,71,1,2024_Mexico City Grand Prix__PER__1,83.14705007015318
83.091,HARD,Mexico City,PER,Red Bull Racing,9,81,9,36.5,20.4,51.0,2.8,0.693,1.0,4.304,17,2024_Mexico City Grand Prix,9,22.0,71,1,2024_Mexico City Grand Prix__PER__1,83.04143599621754
83.138,HARD,Mexico City,PER,Red Bull Racing,10,100,10,36.5,20.2,51.0,2.4,0.652,1.0,4.304,17,2024_Mexico City Grand Prix,10,22.0,71,1,2024_Mexico City Grand Prix__PER__1,83.09782192228191
82.738,HARD,Mexico City,PER,Red Bull Racing,11,121,11,36.9,20.1,50.0,1.5,0.617,1.0,4.304,17,2024_Mexico City Grand Prix,11,22.0,71,1,2024_Mexico City Grand Prix__PER__1,82.70720784834627
82.641,HARD,Mexico City,PER,Red Bull Racing,12,144,12,37.0,20.2,51.0,1.2,0.587,1.0,4.304,17,2024_Mexico City Grand Prix,12,22.0,71,1,2024_Mexico City Grand Prix__PER__1,82.61959377441063
82.367,HARD,Mexico City,PER,Red Bull Racing,13,169,13,36.7,20.2,50.0,1.5,1.848,0.0,4.304,17,2024_Mexico City Grand Prix,13,22.0,71,1,2024_Mexico City Grand Prix__PER__1,82.48901703883672
82.399,HARD,Mexico City,PER,Red Bull Racing,14,196,14,35.6,20.1,50.0,1.8,1.4,0.0,4.304,17,2024_Mexico City Grand Prix,14,22.0,71,1,2024_Mexico City Grand Prix__PER__1,82.53040296490109
83.001,HARD,Mexico City,PER,Red Bull Racing,15,225,15,34.8,20.1,50.0,2.3,1.008,0.0,4.304,17,2024_Mexico City Grand Prix,15,22.0,71,1,2024_Mexico City Grand Prix__PER__1,83.14178889096544
83.092,HARD,Mexico City,PER,Red Bull Racing,16,256,16,34.8,20.1,51.0,1.4,0.878,1.0,4.304,17,2024_Mexico City Grand Prix,16,22.0,71,1,2024_Mexico City Grand Prix__PER__1,83.10813747866808
83.257,HARD,Mexico City,PER,Red Bull Racing,17,289,17,34.7,20.0,51.0,3.2,0.724,1.0,4.304,17,2024_Mexico City Grand Prix,17,22.0,71,1,2024_Mexico City Grand Prix__PER__1,83.28252340473246
87.331,HARD,Mexico City,PER,Red Bull Racing,18,324,18,35.6,20.1,51.0,2.3,0.681,1.0,4.304,17,2024_Mexico City Grand Prix,18,22.0,71,1,2024_Mexico City Grand Prix__PER__1,87.36590933079681
84.591,HARD,Mexico City,PER,Red Bull Racing,19,361,19,37.3,20.4,49.0,2.3,2.781,0.0,4.304,17,2024_Mexico City Grand Prix,19,22.0,71,1,2024_Mexico City Grand Prix__PER__1,84.76933259522289
81.659,MEDIUM,Mexico City,PER,Red Bull Racing,2,4,22,37.8,20.5,49.0,2.1,10.0,0.0,4.304,17,2024_Mexico City Grand Prix,22,22.0,71,2,2024_Mexico City Grand Prix__PER__2,81.865490373416
81.879,MEDIUM,Mexico City,PER,Red Bull Racing,3,9,23,38.1,20.8,49.0,1.3,10.0,0.0,4.304,17,2024_Mexico City Grand Prix,23,22.0,71,2,2024_Mexico City Grand Prix__PER__2,82.09487629948035
82.109,MEDIUM,Mexico City,PER,Red Bull Racing,4,16,24,38.6,20.9,48.0,2.7,10.0,0.0,4.304,17,2024_Mexico City Grand Prix,24,22.0,71,2,2024_Mexico City Grand Prix__PER__2,82.3342622255447
82.118,MEDIUM,Mexico City,PER,Red Bull Racing,5,25,25,38.6,21.0,48.0,2.5,10.0,0.0,4.304,17,2024_Mexico City Grand Prix,25,22.0,71,2,2024_Mexico City Grand Prix__PER__2,82.35264815160906
82.399,MEDIUM,Mexico City,PER,Red Bull Racing,6,36,26,38.7,21.0,48.0,2.4,10.0,0.0,4.304,17,2024_Mexico City Grand Prix,26,22.0,71,2,2024_Mexico City Grand Prix__PER__2,82.64303407767343
82.772,MEDIUM,Mexico City,PER,Red Bull Racing,7,49,27,39.0,21.0,48.0,2.1,10.0,0.0,4.304,17,2024_Mexico City Grand Prix,27,22.0,71,2,2024_Mexico City Grand Prix__PER__2,83.0254200037378
82.818,MEDIUM,Mexico City,PER,Red Bull Racing,8,64,28,39.3,21.0,49.0,1.5,8.765,0.0,4.304,17,2024_Mexico City Grand Prix,28,22.0,71,2,2024_Mexico City Grand Prix__PER__2,83.08080592980215
82.965,MEDIUM,Mexico City,PER,Red Bull Racing,9,81,29,39.5,21.0,49.0,0.9,9.258,0.0,4.304,17,2024_Mexico City Grand Prix,29,22.0,71,2,2024_Mexico City Grand Prix__PER__2,83.23719185586653
82.754,MEDIUM,Mexico City,PER,Red Bull Racing,10,100,30,39.5,21.0,48.0,1.3,1.701,0.0,4.304,17,2024_Mexico City Grand Prix,30,22.0,71,2,2024_Mexico City Grand Prix__PER__2,83.0355777819309
82.814,MEDIUM,Mexico City,PER,Red Bull Racing,11,121,31,39.7,21.0,48.0,1.1,1.872,0.0,4.304,17,2024_Mexico City Grand Prix,31,22.0,71,2,2024_Mexico City Grand Prix__PER__2,83.10496370799524
83.202,MEDIUM,Mexico City,PER,Red Bull Racing,12,144,32,40.0,21.1,47.0,1.3,2.295,0.0,4.304,17,2024_Mexico City Grand Prix,32,22.0,71,2,2024_Mexico City Grand Prix__PER__2,83.50234963405961
83.089,MEDIUM,Mexico City,PER,Red Bull Racing,13,169,33,40.2,21.1,47.0,2.0,2.312,0.0,4.304,17,2024_Mexico City Grand Prix,33,22.0,71,2,2024_Mexico City Grand Prix__PER__2,83.39873556012397
83.096,MEDIUM,Mexico City,PER,Red Bull Racing,14,196,34,40.2,21.1,47.0,2.0,1.567,0.0,4.304,17,2024_Mexico City Grand Prix,34,22.0,71,2,2024_Mexico City Grand Prix__PER__2,83.41512148618834
83.571,MEDIUM,Mexico City,PER,Red Bull Racing,15,225,35,39.9,21.0,47.0,2.0,1.144,0.0,4.304,17,2024_Mexico City Grand Prix,35,22.0,71,2,2024_Mexico City Grand Prix__PER__2,83.8995074122527
